id,episode_id,index,text
Recap:Episode:Stories_4,Episode:Stories,4,"At the library, Indy picks out Old MacDonald Had a Farm and starts to investigate: did the old farmer have a cow? The answer is yes. Winton matches Indy's horse with the cow in the book - they have a near-one-to-one match. But they need to know if Old MacDonald had a horse - the answer is no, he didn't. Indy is dejected; Winton looks for questions. Indy tells him she should just pass her model off as a cow, but Winton wasn't willing to give up."
Recap:Episode:Stories_5,Episode:Stories,5,"""Winton was as honest as they come."""
Recap:Episode:Stories_6,Episode:Stories,6,"He tells her it's indeed a horse. Well, they just have to make it so. However, they don't have a reference picture. Winton, however, isn't giving up. He transforms into what looks like a Formula One car for Indy to drive. With Winton in car mode, they roll out to the outside plains - after asking Calypso if they could pop by Major Tom's place first."
Recap:Episode:Stories_7,Episode:Stories,7,"They compare Indy's cow-horse to Major Tom's epic stature - now everything is clear; its neck is too short! With the puzzle solved, Indy and Winton share a hug, thank Major Tom for his service and return to the school. Major Tom tells Winton that Old MacDonald did have a horse, ""but she was on holiday when they wrote the book."""
Recap:Episode:Stories_8,Episode:Stories,8,"Back at the school, they get to work fixing the model. Winton's muscly stature allows him to roll up beeswax easier; now they stick the neck on- wait, it's a giraffe? Winton pins the blame on himself - now he thinks he's no good. He has a rainbow-colored cry... Indy sings the Old MacDonald Had a Farm to soothe him, deciding to give the old farmer a giraffe-horse who makes duck sounds. Indy adjusts the neck afterward; now it's a horse!"
Recap:Episode:Stories_9,Episode:Stories,9,"Having been awakened, Winton levitates up into the air and ascends, shooting rainbow lasers out of his hands! Indy thanks him for his help and shares another hug - each reassuring each other that they're good. Now, to name the horse- oh, it's Major Tom, whose initial appearance startles Coco! For his help earlier, the duo name their horse Major Tom."
Recap:Episode:Stories_10,Episode:Stories,10,"With everyone living happily ever after, our story of two school friends ends on a high note."
Recap:Episode:Puppets_0,Episode:Puppets,0,"Bandit takes out Unicorse to teach Bluey not to chew with her mouth open.  Unicorse has other ideas - he's decided to marry Chilli.  He flirts with her, but she shuts him down.  He looks like he's never cleaned his teeth, brushed his hair, or had a shower in his life."
Recap:Episode:Puppets_1,Episode:Puppets,1,"Thoroughly shut down, Unicorse has a cry.  Bandit is about to take off the puppet, but the kids beg him to keep going - so Unicorse gets a second wind, and decides he's not quitting until he and Chilli are together.  Consequently, he's going to have to learn about ""teeth combing and showuzz."""
Recap:Episode:Puppets_2,Episode:Puppets,2,"Unicorse attempts to use an electric toothbrush, spraying toothpaste all over the bathroom.  He takes a shower, and acts as though the water is hurting him.  Getting his hair combed also seems to be painful.  Then, Bluey and Bingo try serving him a broccoli floret (Mum  loves broccoli-eaters), and he retches.  For motivation, Bluey and Bingo show him a photo of Mum, and this time, he's able to power through eating vegetables and hygiene."
Recap:Episode:Puppets_3,Episode:Puppets,3,"After cleaning him up (and braiding his beard and putting a little bow-tie on him), the girls give him a pep talk to go talk to Chilli.  He tries to impress her with his hygiene, and invites her to eat some ""brocconi"" with him.  He's making some progress, until he decides to eat a tick from his own hair.  Chilli flees the room, retching."
Recap:Episode:Puppets_4,Episode:Puppets,4,"The girls blame Bandit for Unicorse's shortcomings.  The girls try to convince Unicorse that he's a puppet under Bandit's control.  It takes a while, but he eventually gets there.  And then Bandit has one more thing to show him - their wedding photo."
Recap:Episode:Puppets_5,Episode:Puppets,5,"Unicorse sulks on the front porch.  Chilli and the girls join them.  They pass Unicorse from one operator to another, and Chilli delivers a strange moral: ""You know what's good about being no-one? You're everyone."""
Recap:Episode:Puppets_6,Episode:Puppets,6,"Later that night, Unicorse tucks Bluey in - and suggests the Bluey might also be a puppet, without knowing it.  In Bluey's dream sequence, a human hand manipulates her rig in CelAction.  Then, the scene that was just animated plays out: ""Wow, that was a weird dream."""
Recap:Episode:Turtleboy_0,Episode:Turtleboy,0,"Bingo is watching Cat Squad on the TV in the living room when Bandit enters the room, and blocks Bingo's view of the show. Bandit, who has by now forgotten why he had entered the living room in the first place, teases Bingo by standing and dancing in front of the television, much to Bingo's annoyance. Once Bandit has moved out of the way of the television for Bingo to watch, he reminisces as to why he entered the living room, after which he turns off the TV, and takes Bingo to the park."
Recap:Episode:Turtleboy_1,Episode:Turtleboy,1,"Once at the park, Bingo notices a toy turtle (which she names Turtleboy) which is left on the bird-nest swing. Bandit then explains that someone must have left the turtle there and someone placed them on the swing so they could be found easily by their original owner. With Bandit's permission, Bingo then plays roller-coaster with Turtleboy on the swing, which she greatly enjoys."
Recap:Episode:Turtleboy_2,Episode:Turtleboy,2,"Later on, Bandit tells Bingo that it is time to go home, to which Bingo brings Turtleboy with her. Bandit stops her, however, saying that ""It's not the done thing"", as Turtleboy's owner might be looking for him. Bingo agrees and leaves Turtleboy on the swing, stating she will return the next day. The two Heelers then leave for home."
Recap:Episode:Turtleboy_3,Episode:Turtleboy,3,"Immediately as they have departed, Dougie and his mum arrive at the playground. Dougie's mum also explains how the turtle was probably left by the original owner, and allows her child to play with the turtle. Dougie then spends the time at the playground with the turtle, and as they leave is also told that the owner might return to find the turtle."
Recap:Episode:Turtleboy_4,Episode:Turtleboy,4,"The following day, Bandit is in the living room and is doing push-ups when Bingo enters and asks to watch TV. Bandit agrees, and even watches the TV with her. This is a dad-joke by Bandit though, as while Bingo wants to watch a programme on the TV, Bandit is just staring at the television itself. Bingo then points this out to her father, to which he responds 'No chance, we're going to the park.'"
Recap:Episode:Turtleboy_5,Episode:Turtleboy,5,"Once at the park, Bingo is reunited with Turtleboy and does a lap around the swing set, taking 23 seconds, to which she puts this down to the turtle. Later on, Bandit looks at the clouds and says that it will probably rain soon, with Bingo protesting about leaving Turtleboy on the swings as they'll probably get wet, and as a solution places Turtleboy underneath an outdoor table, and the two Heelers depart."
Recap:Episode:Turtleboy_6,Episode:Turtleboy,6,"Dougie then arrives with his mother and quickly finds the turtle and plays with him on the swings and by the basketball court. As the wind picks up and the sky grows darker, it is time for Dougie to go, and after placing the turtle back underneath the table, he asks his mother if he can take the turtle home with him. His mother gently says no, stating to Dougie ""It's not the done thing""."
Recap:Episode:Turtleboy_7,Episode:Turtleboy,7,"That night it rains, but thanks to being underneath the table, the turtle is completely dry when Bingo finds him. Bingo plays with Turtleboy with her father on the swings, and enjoys herself (though Bandit does become unwell from being on the swings too much). As they're time at the park comes to an end, Bingo asks if she can take Turtleboy home, as she thinks that they're owner might have forgotten them. Bandit decides that if Turtleboy is still at the park the following day then it might be possible, though he is not sure as to whether this is the right thing to do. Bingo returns to underneath the table to place Turtleboy, but puts a newspaper over the top of him and behind a group of logs, so that it would be harder to find the turtle. The two dogs then race out of the park just as Dougie and his mother arrive."
Recap:Episode:Turtleboy_8,Episode:Turtleboy,8,"Dougie, however, cannot find the turtle, and is saddened when his mother says that the original owners might have come back for him. Dougie is further saddened by this, but his mother tries to cheer him up by pointing out that this was a good thing. The two then play hide-and-seek, with Dougie hiding first. As he hides behind the table however, he notices the turtle underneath the newspaper and is overwhelmed with joy, not even noticing that he has been found by his mother. Dougie then plays with the turtle, including on the swings and on the spinner. As the  time comes to leave, Dougie asks if he can take the turtle home, to which his mother says no, and to put the turtle back where he was found. Dougie does this at first, but decides to instead put the turtle behind a tree, and promptly leaves afterwards."
Recap:Episode:Turtleboy_9,Episode:Turtleboy,9,"The following morning, Bingo returns with Bandit, though as Turtleboy is not in the same location as he was left in, Bingo is unable to locate him. Bandit says to his daughter that the original owner probably found him, but Bingo says this didn't happen. She then confesses to her father that she didn't want the owners to find Turtleboy, and hid him under the newspaper. Bandit then reminds Bingo that this is not what is supposed to be done, but accepts her apology. As they embrace, Bandit then finds Turtleboy hidden behind a tree, to which a very pleased Bingo apologises to for hiding him underneath the newspaper, stating she'll never do so again."
Recap:Episode:Tradies_0,Episode:Tradies,0,"The Heeler sisters are playing on the lawn, when two cars pull up, and men in work uniforms exit. The girls think that the men are intruders and try to scare them away by barking at them, but this doesn't work, so they flee under the porch. Chilli talks to them, while the girls watch through the stairs, and they reveal that they will finish something in three to four days and they know Chilli's name."
Recap:Episode:Tradies_1,Episode:Tradies,1,"As the men get to work, the girls call Chilli over and ask who they are. Chilli explains that they're tradies building a fishpond. She then asks the girls to ""keep an eye"" on the tradies and make sure they're working hard, since she wants the pond to be complete within the next three days."
Recap:Episode:Tradies_2,Episode:Tradies,2,"As the tradies dig the hole for the pond, the girls spy on them and nickname them ""Big Belt"" and ""Chocolate Milk"". They then tell Chilli about how ""Chocolate Milk"" is on his phone a lot, and label both tradies their ""enemies"". They go back to do more spying, with Bluey sneaking up on ""Chocolate Milk"" behind a kiddie car and Bingo following ""Big Belt"". He sees Bluey, scaring both girls into the house."
Recap:Episode:Tradies_3,Episode:Tradies,3,"The girls tell Chilli that they've found out who ""Chocolate Milk"" (whose real name is revealed to be Chippy) keeps texting and calling: a girl named Cherry. They see him out the window talking to a woman, but notice that they seem to be ""enemies"" due to her angry expression. This confuses them, since usually no one would phone-call their enemy. Chilli wonders if perhaps Chippy is trying to apologise after an argument with Cherry."
Recap:Episode:Tradies_4,Episode:Tradies,4,"The next day, the tradies come back, but Chippy isn't in his car; he is in ""Big Belt's"" car. Bingo spies on them while Bluey draws Bingo's observations on the wall under the porch with chalk. They find out many things about the tradies, including that ""Big Belt"" has a ""missus"" who won't let him eat pie, and that Chippy isn't allowed to drive his car anymore. An ice cream truck drives up, exciting both the girls and the tradies, but Chilli doesn't let her daughters have any ice cream."
Recap:Episode:Tradies_5,Episode:Tradies,5,"When the tradies buy ice cream, Chippy leaves to answer another phone call, so the girls take his ice cream cone. They strike up a conversation with ""Big Belt"" and reveal that they've been spying on him and Chippy since they don't like them digging up the grass. He reveals that the ""missus"" is his wife Jules, and that Chippy and Cherry are indeed enemies, but they were once friends and are trying to become friends again. Chilli snaps at her daughters for eating ice cream and reveals that ""Big Belt's"" real name is Sparky. When he returns to work, he tells the girls that they will be enemies again, but Bluey isn't so sure."
Recap:Episode:Tradies_6,Episode:Tradies,6,"The next day, the tradies complete their work on the pond (during which Sparky eats a pie the Heelers gave him). The girls think the new pond is ""amazing"", then the tradies leave that evening. As Chilli and the girls say their goodbyes, they notice that Chippy and Cherry have made up."
Recap:Episode:Granny_Mobile_0,Episode:Granny_Mobile,0,"While on a trip back home, the Heeler family sees that Doreen is doing a yard sale. She intends to obtain enough money for her holiday to the reef. When they visit Doreen to check out her yard sale, Bluey, Bingo, and Muffin decide to play grannies. While thinking of a way Muffin can play grannies, since she has never played it with them before, Bluey suggests that she can be a grouchy one, and that she can ride a powerless granny mobile with ""Buggalugs"" pushing it along."
Recap:Episode:Granny_Mobile_1,Episode:Granny_Mobile,1,"Doreen is having trouble negotiating with people on prices for her items, and Chilli takes notice; Doreen, being her usual kind self, states that she ""doesn't want to make a fuss,"" which isn't really doing profits for the sale as Chilli witnesses her sell a fancy vase to a shopper for just two dollarbucks. Meanwhile, as Bluey, Bingo, Muffin, and ""Buggalugs"" play grannies, with ""Buggalugs"" being unimpressed with the granny mobile's asking price of $300 dollarbucks, Muffin is concerned that she's being too grouchy and wants to know if there are any other types of grannies. Bluey and Bingo state that they can't think of any, and Muffin orders ""Buggalugs"" to take her home."
Recap:Episode:Granny_Mobile_2,Episode:Granny_Mobile,2,"As Chilli and Doreen are still talking about the latter's unwillingness to raise the prices of some items, an actual grouchy granny bumps into one of the tables where some of the items resting on it fall and break. She then scorns the both of them, Doreen for placing it too far on the sidewalk, and Chilli for being too noisy with moving it back. The old lady then states that she's not going to pay for the damage, to which Chilli says she should at least pay a little to make up, only for the pug to still refuse."
Recap:Episode:Granny_Mobile_3,Episode:Granny_Mobile,3,"While Muffin and ""Buggalugs"" arrive back at the yard sale, the granny shows up and requests to buy the scooter from Muffin. Muffin refuses at first, but then states that it's $900 dollarbucks, to which the pug calls out it's way more than what it says. Muffin then tosses the sign away and restates her price. As they argue some more, ""Buggalugs"" tries to get the pug to calm down, only for her to smack him with her purse. As Chilli and Doreen arrive, the granny offers Doreen $100 dollarbucks and the latter reluctantly agrees to the price. The pug then starts to call Bandit fat, much to his dismay. As Chilli tries to get the granny to stop, Doreen takes the dollar bill from the pug, with Chilli commenting that she shouldn't have done so. The pug then turns her attention back to Muffin, and they commence a bidding war. Eventually, they settle on the price of $1200 for the scooter, plus $2 for 18 lollies. Chilli and Doreen are impressed, for Muffin had just raised enough money for Doreen's trip."
Recap:Episode:Space_0,Episode:Space,0,"As the trio pretend to fly up to space, Mackenzie interrupts the game by pretending that the ""ship"" hit a meteor, to which Jack (or ""dude-a-tron"" in this case) corrects him that they're called asteroids. When Mackenzie gets out of the boat to check the ""boosters,"" Rusty asks ""dude-a-tron"" if any more asteroids/meteors around, to which the latter replies that there aren't. However, Mackenzie interrupts the game again by pretending that he got hit by an asteroid and falls down the hill, despite Jack/dude-a-tron saying no more asteroids were present. After finding out that Mackenzie's no longer tied to the yarn/tether, Rusty leaps out of the boat to save him, only to find out that Mackenzie's hiding behind a tree and sitting quietly with a worried expression. As Rusty retrieves him and head back to the ship, they pretend to land on Mars, with Mackenzie still looking upset."
Recap:Episode:Space_1,Episode:Space,1,"Jack then asks Mackenzie how dude-a-tron didn't see the asteroid, to which Mackenzie replies that the first asteroid must've damaged dude-a-tron. Jack decides to accept that answer, but then asks how the tether unhooked despite its strength; Mackenzie ignores the question, then proceeds to finish whatever task he was doing. As the trio are about to start up the ship again, Mackenzie quietly leaves without a sound, and Rusty notices. As Rusty and Jack find him, Mackenzie fabricates a scenario in which they left him behind. Confused, Rusty and Jack refute it saying they didn't, only for Mackenzie to say they intentionally left him behind. Jack then realizes that Mackenzie's tether didn't break, but rather the border collie unhooked it himself; Mackenzie then confirms it with reluctance. He then tells the duo that he wants to pretend that he's left behind and all alone, but when they ask why, he genuinely doesn't know and says so. They then say that they can't pretend to do that since they need a Chief Scientist to get to Mars and put them in hyper sleep, to which Mackenzie reluctantly agrees and rejoins them."
Recap:Episode:Space_2,Episode:Space,2,"As Mackenzie orders dude-a-tron to put the crew into hyper sleep, the latter does what he's told to do and everyone pretends to sleep. As Mackenzie reopens his eyes, he gets up and sabotages the game once again, changing the route to the black hole. As dude-a-tron alerts the crew that the hyper sleep was interrupted, Rusty and Jack get ""confused"" and realize Mackenzie has run off again. Mackenzie is then seen staring into the tunnel with the bright light, only for Rusty and Jack to catch up and try to stop him from entering. Mackenzie then states that he has to and wants to go in since he's the Chief Scientist and restates the purpose of his role. Unable to change his mind, Rusty suggests that he and Jack go in with Mackenzie, only for the latter to want to go in alone and that they should go back to Mars. Rusty agrees to allow Mackenzie to pretend whatever he wants, and tells Jack to let him go. As Mackenzie enters the tunnel, or black hole in this case, he unlocks a traumatic memory in which he thinks his mom left him behind at a playground."
Recap:Episode:Smoochy_Kiss_0,Episode:Smoochy_Kiss,0,"Bandit comes in and tries to kiss Chilli, but fails due to the kids separating them. They then say that Bandit is theirs, attack Chilli, and run off with him. They run into the living room and find out that his armpit leaks (he had just returned from a run), then runs into the observatory, where they run into Mum again, attack her again, and run off again. Bandit goes to the bathroom but Bluey tells him to be quick as Chilli might come. As Bandit uses the facilities, Bluey tells Bingo to watch the outside vicinity for any signs of Chilli. Meanwhile, Bandit's bathroom troubles had just begun, as he had accidentally peed on his foot. He decides to wash it off in the sink, much to Bluey's shock."
Recap:Episode:Smoochy_Kiss_1,Episode:Smoochy_Kiss,1,"Meanwhile, Bingo is guarding the door, and notices a cardboard box. Unfazed, she goes back to guarding, not realizing that Chilli is inside. Meanwhile, Bandit wipes his foot off with Bluey's shirt, much to her horror. Back outside, Bingo gets ensnared by the cardboard box - which Chilli had indeed used -  just as Bluey and Bandit exit the toilet, the latter having done a fluffle. Bluey and Chilli save Bingo and make a run for the kitchen, with Bandit in pursuit."
Recap:Episode:Dirt_0,Episode:Dirt,0,"Judo walks up to the Heeler sisters, who are confused by her wanting to play yet stepping away from the dirt. She explains that she's not allowed to get dirty because of her ""lovely hair"". The Heeler girls decide to push Judo up in a plastic tub and slide her down the pile of dirt. This works, but Bluey finds her too heavy to push her up a second time. Then, she and Bingo start making imprints in the dirt."
Recap:Episode:Dirt_1,Episode:Dirt,1,"Judo feels she can't do this without getting dirty, so she asks Wendy why she's not supposed to be dirty. Wendy responds that their hair takes a very long time to clean, which Judo accepts and walks back next door. The Heeler sisters give Judo a face shield, apron, gloves, and rain boots so she can make an imprint in the dirt without getting dirty, which she does."
Recap:Episode:Dirt_2,Episode:Dirt,2,"Bandit then walks up and wets the dirt, making mud. Judo doesn't feel her clothes will keep mud out, then Wendy goes outside. The Heeler sisters beg her to let Judo play in the mud, and Wendy eventually caves in to please her daughter, but Judo sits on the stairs instead. Wendy asks her what's wrong, and Judo reveals that she's worried about getting her coat dirty."
Recap:Episode:The_Decider_0,Episode:The_Decider,0,"It's time for the big game! This episode starts with Bluey and Bingo playing with a projector screen out in the back garden. Shortly afterwards, Lucky's family (aside from his mum) arrive; Pat and Lucky are wearing maroon shirts. Pat asks where Bandit is; soon, he makes his grand entrance, going all out by literally dyeing his blue fur maroon. He, Lucky and Pat are all barracking for the Maroons tonight."
Recap:Episode:The_Decider_1,Episode:The_Decider,1,"Pat asks where Chilli is; she is at the game with Bluey's fairy godmother Frisky and Trixie. Shortly before the game starts, Janelle, who barracks for the Blues, proclaims to the Heelers and the other Labradors that ""WE'RE GONNA FLOG YA!"" - in response, Bandit and Pat start booing at her. However, Chucky scolds his dad for booing at his mum."
Recap:Episode:The_Decider_2,Episode:The_Decider,2,"The game kicks off. Bingo is sitting in front of the screen waiting for Chilli to show up. Bluey tells Chucky that she's on the maroon team despite being blue herself; she adds that it confuses her. Chucky tells Bluey that he's gold; Bluey wonders if there's a gold team, but Chucky says there isn't. The maroon team scores a point, which sends Bandit and Pat yelling and dancing smugly in Janelle's face; Janelle is clearly not having it right now. However, soon enough, the commentator announces that someone on the maroon team cheated and there's ""no try"" - this causes an uproar from the dads and Lucky. Janelle calls the maroons ""a bunch of cheats!"" After a few goals from the blue team, Bluey and Chucky go over to Janelle's house. She isn't pleased that there's a maroon supporter in her house, but she lets it slide and gives Bluey and Chucky popcorn. After the blue team scores a goal, she hugs Chucky really tight."
Recap:Episode:The_Decider_3,Episode:The_Decider,3,"As the match goes into half-time, the two families have ordered pizzas and are back together again. Janelle asks Chucky if he's going to watch a bit of the game between both parents, which Lucky is annoyed about. After a bit of pondering, Chucky reluctantly makes the decision to support the maroons - a decision that Janelle is disappointed by, but supports nonetheless. The game comes to an end with the maroons winning, everyone with the exception of Bingo - who had fallen asleep earlier - and Janelle, whose team had just lost, are cheering and wagging their tails. Janelle sadly turns off her TV and goes to bed, crushed, as Bingo wakes up at the moment Chilli, Trixie and Frisky appear on the screen, waving. Bingo, now happy she's seen her mum, cousin and fairy godmother on the screen, waves back at them before drifting off again."
Recap:Episode:Cubby_0,Episode:Cubby,0,"The episode opens with Bandit watching the cricket on the TV while Bluey and Bingo play with Kimjim in their cubby. It is a blanket placed between a table and settee, and is just big enough for them to fit in together. They are playing a game similar to Snakes and Ladders, to which Kimjim has ""won"" another game, but now it is time for their nap, but both Bluey and Bingo notice that there isn't enough room for him to sleep."
Recap:Episode:Cubby_1,Episode:Cubby,1,"Chilli remarks to Bandit that she wants to remove the wall, separating the living room and conservatory, as it's too cramped. Bandit replies that the only thing that needs to be bigger is the TV, though Chilli says that it's big enough as it is. Chilli decides to get the tape measure, just as Bluey and Bingo come to their dad and take the cushions of the settee he's sitting on, leaving him on the floor."
Recap:Episode:Cubby_2,Episode:Cubby,2,"Chilli starts measuring in the background as the sisters have now built a bedroom for Kimjim; they put him to bed and decide that a playroom is needed, and so grab towels from the laundry room and a chair from the kitchen. A blanket is thrown as the roof of the playroom, all the while Bandit still watches the TV. Unfortunately for him, Bluey forces him to move, and they take his last cushion to make into a bath, leaving the sisters to now build a bathroom."
Recap:Episode:Cubby_3,Episode:Cubby,3,"Chilli is still measuring the wall, and accidentally walks into the bathroom under-construction. Bingo brings Kimjim in, and the girls decide that he likes the room, though he is now hungry. The girls ponder for a moment, when they decide to build a dining room. A time-lapse now follows, with the girls building a dining room in the living room (using a skateboard and cushions, and equipped with utensils and plates), all while Chilli continues to measure the doorways and walls, and while Bandit sits very close to the television."
Recap:Episode:Cubby_4,Episode:Cubby,4,"Dinner is finished, showing the highly decorated dining room complete with artwork. After this, the three retire to the drawing room, but they realise that there is no fridge to put the drawings on, meaning that a need is made for a kitchen to be built."
Recap:Episode:Cubby_5,Episode:Cubby,5,"Bandit has been watching the television at close range by this point, and now needs to use the toilet. However, he notices the sea of blankets and cushions that are behind him (Chilli is still measuring by this point). He calls to the girls for his requirement, and they give him directions to ""head to the dining room, then go past the alpaca farm around the cactus farm, through the star room and out the netball court."" Bandit takes the chance, and is warned not to mess anything up."
Recap:Episode:Cubby_6,Episode:Cubby,6,"Bandit goes through a lobby of blankets and cushions, passing many rooms, each uniquely designed and serving a different purpose, including an underwater room, a disco room and a burger room to name a few. Eventually, Bandit runs into Chilli, and she points him into the direction he needs, but asks him to take the tape measure with him."
Recap:Episode:Cubby_7,Episode:Cubby,7,"Bluey has now assembled the penguin room, and goes to find Kimjim, who she thinks is with Bingo. Bluey heads to the library, but then they both realize that they don't have Kimjim, and go running looking for him. They suddenly run into their dad, and explain the situation, with Bingo breaking down that they're bad parents. Bandit isn't quite ready to handle the situation, and simply asks for the toilet (with desperation in his eyes), to which the girls point and soon run off looking for their child. Bandit enters the next room, and finds a flowerpot with a frisbee attached, not quite what Bandit had in mind."
Recap:Episode:Cubby_8,Episode:Cubby,8,"The girls are desperately running through their cubby, and pass a zoo and crocodile room, before each find their way into the star room. They realise that there's too many rooms, and both start howling in desperation. Chilli, who is still working on measurements (and somewhat enjoying the gymnastics involved), despite the cries, measures the room at a comical 36 meters, for Bandit (who still has the other end of the stick), has been going in a loop. Suddenly, the cricket is back on, and Bandit is desperate, he apologises, and says that he'll ""take a little peek"", to which he completely destroys the roof."
Recap:Episode:Cubby_9,Episode:Cubby,9,"A domino effect now ensues, with the rumbling now taking over the entire cubby, and the girls run before they are entrapped, dodging blankets, toys, cushions and tape, they jump out just in time, just as Bandit runs for the facilities. The girls find Kimjim completely safe and sound, and are very pleased to find him."
Recap:Episode:Cubby_10,Episode:Cubby,10,"The living room is reverted back to its original format, with the girls back in their original one-room cubby, with Bandit lying on the settee just as Chilli comes in and brings them both a drink. Bandit decides that indeed the TV is big enough, and Chilli confesses that the room is large enough as well. The girls are playing snakes and ladders again, with Kimjim winning another time, though the back cushion accidentally falls off. Chilli asks if they need more room, to which they reply, ""No, we're fine."""
Recap:Episode:Exercise_0,Episode:Exercise,0,"The episode opens with Bandit doing his teeth before heading for work. He checks his weight on the scales, and is disappointed by the result. Bluey appears from the bath, frightening her father, and asks what the problem is. Bandit says that he needs to do exercise, but can't because he's too busy with work and child-rearing. By now Chilli and Bingo have entered the room, and both sisters are put off about Bandit's excuses. Bluey asks why he won't just do some exercise right there, and Bandit replies that he'd be late for work, making his boss unhappy. Bluey says that his boss would probably want him to be happy, and that they won't get in the way of his exercise. Cut to the garden where Bandit has his equipment ready for some exercise. He sets a ten-minute timer on his wrist strap, and goes to grab the weights, only to find that Bingo is using them to ""drive to her work"". He makes his way instead to the mat laid out, but Bluey uses it as her bedsheet. Bandit sighs, knowing how this'll end."
Recap:Episode:Exercise_1,Episode:Exercise,1,"Bingo gets out of her play car, and makes her way to an imaginary door, where Bluey runs in meeting her. Bingo introduces herself as Larn, and Bluey goes and tours the workplace with her, showing her where everything is. By this point, Bandit is working out and is trying to exercise, presently doing squats, though the girls take advantage of him and ""call the lift"". Bandit makes room for the girls and picks up Bluey, and then both girls. He is unable to hold them both for long though, and collapses with both girls onto the mat."
Recap:Episode:Exercise_2,Episode:Exercise,2,"Bandit uses his weights while lying on the mat, but the sisters take this as a chair instead, and Bingo/Larn sits in the chair, while Bandit supports her. This is a spinny-chair, so is height adjustable and spinnable. While the girls make their way to the café, Bandit starts doing 20 star jumps. After this, he grabs Larn and wraps her into the mat, before giving her back to Bluey. Soon after, Bandit takes the mat back and does sit-ups while the girls stand on his feet to balance him. Larn wants to return to work, but Bluey insists that she play some Ping-Pong first. They agree and Bandit becomes the ball, running between them. Unfortunately for him, he ends up in the bushes."
Recap:Episode:Exercise_3,Episode:Exercise,3,"After this, Bandit needs to lie down, though Larn takes this as her opportunity to use her chair again. Larn sits at her desk, and just before she does her work, she realises that she doesn't know what her job actually is. Just then, Bluey sneaks underneath and tells Larn to join her to go the funfair/fun park. Larn is apprehensive at first, wanting to impress her boss and make them happy, but joins her. Bandit is able to rest at last, and safter a quick lie-down, goes to get up, until he hears, ""Here we are at the fun park!"""
Recap:Episode:Exercise_4,Episode:Exercise,4,"Bandit proceeds to become rides for the girls including throwing them, swinging them around, using them as waves and lifting them high. He becomes quite worn out after this, but the girls rush back to their ""work"" so he must become the lift once more. Both girls climb in and he lifts them up. Larn apologies to Bluey for not going to the fun park straight away, she wanted to make her boss happy. But Bluey reveals that she is her boss, and she is indeed very happy about her employee. Bluey starts to make a long speech about her company and caring for her employees, but just then the lift fails and all three fall to the floor."
Recap:Episode:Exercise_5,Episode:Exercise,5,"Just then, the exercise tracker Bandit is wearing beeps, so he begins to cool down. Larn asks what her job is, and Bluey says it's very boring, just holding Bandit's leg up. Chilli interrupts, also Bluey's employee, and gives her some water (disguised as tea). Bluey spits it out (she wanted eleven sugars), and Larn's new job is to tickle Chilli. As this happens, Bandit leaves for work, but not without stroking Bluey's head first. We then cut to a doctor's office. The girls are playing with blocks on the floor while Bandit has his blood pressure taken. He remarks that Bandit is in great shape, and he asks, ""Have you been going to the gym?"" Bandit's response is ""Nah, it's been coming to me"", as he strokes Bluey, her tail wagging."
Recap:Episode:Relax_0,Episode:Relax,0,"The episode starts out with Bandit driving the family to a hotel. Bluey and Bingo are singing the song ""Five Little Men in a Flying Saucer'. They shortly arrive in the parking space. Bandit, and everyone else jumps out the car. Bandit tells the kid 'Let the holiday begin!' which the kids cheer after hearing. Chilli takes all the stuff out the car, and puts it on the ground. She says she wants to go to the beach to start relaxing. Everyone cheers again. The title card appears, with Chilli's hat and book. The title card cuts to show Chilli, Bluey and Bingo. Chilli is pressing the up button on the panel, and is talking 'We haven't got all day.' to which Bingo answers her, 'Yes we do!'. The elevator arrives, and opens up. Bluey and Bingo run inside, Bingo goes under the 'swingy bar' and Bluey goes to the panel. Chilli tells Bingo to be careful. Bluey asks Chilli which button she has to press, Chilli tells her to press 5, but instead Bluey presses 4, 6, which Chilli tells her to go down one. Bluey presses 7, 4 again, Chilli tells her to go up one and Bluey finally presses 5."
Recap:Episode:Relax_1,Episode:Relax,1,"Work in Progress
  This section is presently being edited by users, so some work is missing. Do not edit this page for the time being."
Recap:Episode:Stickbird_0,Episode:Stickbird,0,"The Heelers are on a trip to the beach, but while Chilli and the girls are happily playing, Bandit is sad and distracted. Chilli begins teaching the girls how to play a game involving throwing sticks at a rock on a stick, and despite missing the rock, the girls have a lot of fun."
Recap:Episode:Stickbird_1,Episode:Stickbird,1,"Bingo sees a far-away stick and asks Bandit if she can come and get it, but he isn't paying attention. When she finally gets his attention, Chilli tells him to ""let [his bad mood] go"". Bingo convinces Bandit to race her to the stick, and she wins. Then, she notices the stick looks sort of like a bird's head, so the two build a bird out of sand and use the stick for the head. Chilli and Bluey, meanwhile, keep playing the throwing game."
Recap:Episode:Stickbird_2,Episode:Stickbird,2,"Bingo gets a still-unhappy Bandit to forage for more sticks with her, but while they're searching, three kids run past, and one of them takes the stick, wrecking the ""bird"". This leaves Bingo just as downcast as her father, who then says that ""when you put something beautiful into the world, it's no longer yours""."
